393,10/1/02,1.443333333,122.8,38.6,10,5.934140594,12964.016,885.76001,0.06365504
396,1/1/03,1.25,148.9,35,10,5.954704133,13031.169,855.700012,0.51799535
399,4/1/03,1.246666667,139.0666667,35,10,6.212636003,13152.089,916.919983,0.927929029
402,7/1/03,1.016666667,134.7666667,35,10,6.141115494,13372.357,990.309998,1.674775771
405,10/1/03,0.996666667,134.2666667,35,10,5.932883445,13528.71,1050.709961,1.16922544
408,1/1/04,1.003333333,147.5,35,10,5.77388239,13606.509,1131.130005,0.575065915
411,4/1/04,1.01,150.5666667,35,10,5.642163189,13706.247,1107.300049,0.733016823
414,7/1/04,1.433333333,160.7333333,35,10,5.47796353,13830.828,1101.719971,0.908935903
417,10/1/04,1.95,182,35,10,5.478074841,13950.376,1130.199951,0.864358952
420,1/1/05,2.47,188.4,35,10,5.33246715,14099.081,1181.27002,1.065956932
423,4/1/05,2.943333333,196.1333333,35,10,5.170478141,14172.695,1156.849976,0.522119137
426,7/1/05,3.46,216.2,35,10,5.026405838,14291.757,1234.180054,0.840080168
429,10/1/05,3.98,233.4666667,35,10,5.01836165,14373.438,1207.01001,0.571525251
432,1/1/06,4.456666667,230.1333333,35,10,4.789922959,14546.119,1280.079956,1.201389674
435,4/1/06,4.906666667,238.4333333,35,10,4.738540275,14589.585,1310.609985,0.2988151
438,7/1/06,5.246666667,241.4333333,35,10,4.698725504,14602.633,1276.660034,0.089433661
441,10/1/06,5.246666667,229.4333333,35,10,4.51150085,14716.93,1377.939941,0.782715008
444,1/1/07,5.256666667,232.1976667,35,10,4.574423724,14726.022,1438.23999,0.061779189
447,4/1/07,5.25,241.0506667,35,10,4.557381795,14838.664,1482.369995,0.764918048
450,7/1/07,5.073333333,248.2673333,35,10,4.713415659,14938.467,1455.27002,0.672587505
453,10/1/07,4.496666667,284.2953333,35,10,4.859186013,14991.784,1549.380005,0.356910786
456,1/1/08,3.176666667,315.7816667,35,10,5.009681545,14889.45,1378.550049,-0.68260055
459,4/1/08,2.086666667,365.3686667,35,10,5.40747368,14963.357,1385.589966,0.496371592
462,7/1/08,1.94,370.888,35,10,6.103611553,14891.643,1267.380005,-0.479264112
465,10/1/08,0.506666667,285.5816667,35,10,6.988938326,14576.985,968.75,-2.112983772
468,1/1/09,0.183333333,240.088,35,10,8.389847714,14375.018,825.880005,-1.385519708
471,4/1/09,0.18,228.6363333,35,10,9.385398634,14355.558,872.809998,-0.135373744
474,7/1/09,0.156666667,234.7763333,35,10,9.732673352,14402.477,987.47998,0.326835084
477,10/1/09,0.12,255.6116667,35,10,10.08778151,14541.901,1036.189941,0.968055703
480,1/1/10,0.133333333,278.0536667,35,10,9.948111441,14604.845,1073.869995,0.432845747
483,4/1/10,0.193333333,272.069,35,10,9.831689881,14745.933,1186.689941,0.966035586
486,7/1/10,0.186666667,263.4216667,35,10,9.598991405,14845.458,1101.599976,0.674931861
489,10/1/10,0.186666667,286.985,35,10,9.70133531,14939.001,1183.26001,0.630111917
492,1/1/11,0.156666667,317.4273333,35,10,9.155942533,14881.301,1286.119995,-0.386237339
495,4/1/11,0.093333333,343.5316667,35,10,9.205287777,14989.555,1363.609985,0.727449838
498,7/1/11,0.083333333,345.4956667,35,10,9.106949291,15021.149,1292.280029,0.210773435
501,10/1/11,0.073333333,343.633,35,10,8.806586426,15190.255,1253.300049,1.12578605
504,1/1/12,0.103333333,339.2256667,35,10,8.348088658,15291.035,1312.410034,0.663451667
507,4/1/12,0.153333333,336.4903333,35,10,8.266032495,15362.415,1397.910034,0.466809474
510,7/1/12,0.143333333,329.1246667,35,10,8.098518787,15380.802,1379.319946,0.119688213
513,10/1/12,0.16,338.1243333,35,10,7.970100595,15384.254,1412.160034,0.022443563
516,1/1/13,0.143333333,330.6493333,39.6,10,7.790584889,15491.878,1498.109985,0.699572433
519,4/1/13,0.116666667,322.0666667,39.6,10,7.668800741,15521.559,1597.569946,0.191590716
522,7/1/13,0.083333333,334.735,39.6,10,7.398071432,15641.336,1685.72998,0.771681504
525,10/1/13,0.086666667,340.0923333,39.6,10,7.102420835,15793.928,1756.540039,0.975568839
528,1/1/14,0.073333333,364.753,39.6,10,6.735220598,15757.57,1782.589966,-0.230202392
531,4/1/14,0.093333333,338.2643333,39.6,10,6.291683915,15935.825,1883.949951,1.131234067
534,7/1/14,0.09,338.527,39.6,10,6.161056463,16139.513,1930.670044,1.278176687
537,10/1/14,0.1,312.505,39.6,10,5.8126455,16220.222,2018.050049,0.500070851
540,1/1/15,0.11,272.996,39.6,10,5.618845909,16349.97,1994.98999,0.799915069
543,4/1/15,0.123333333,265.328,39.6,10,5.506584268,16460.889,2085.51001,0.678404915
546,7/1/15,0.136666667,249.2463333,39.6,10,5.187245783,16527.587,2103.840088,0.405190752
549,10/1/15,0.16,235.9216667,39.6,10,5.143721297,16547.619,2079.360107,0.121203416
552,1/1/16,0.36,213.0096667,39.6,10,5.018309642,16571.573,1940.23999,0.144757986
555,4/1/16,0.373333333,222.952,39.6,10,4.970255372,16663.516,2065.300049,0.554823613
558,7/1/16,0.396666667,230.5423333,39.6,10,4.952021475,16778.148,2173.600098,0.687922045
561,10/1/16,0.45,238.8433333,39.6,10,4.813226542,16851.42,2126.149902,0.436710893
564,1/1/17,0.7,249.7166667,39.6,10,4.667067694,16903.24,2278.870117,0.307511177
567,4/1/17,0.95,246.683,39.6,10,4.388430432,17031.085,2384.199951,0.756334289
570,7/1/17,1.153333333,251.6966667,39.6,10,4.382925866,17163.894,2470.300049,0.779803518
573,10/1/17,1.203333333,269.3086667,39.6,10,4.156631914,17271.702,2575.26001,0.628109216
